criptoativo,mes,ano,num_operacoes,valor_total_operacoes,valor_medio_operacao
AAVE,8,2020,1,59638.94,59638.94
AAVE,1,2021,32,296891.77,9277.87
AAVE,2,2021,129,974326.69,7552.92
AAVE,3,2021,103,64072.39,622.06
AAVE,4,2021,2859,2948464.51,1031.29
AAVE,5,2021,59256,61860554.28,1043.95
AAVE,6,2021,25401,18010101.16,709.03
AAVE,7,2021,26930,20536073.53,762.57
AAVE,8,2021,28661,22763849.69,794.24
AAVE,9,2021,20999,16247672.88,773.74
AAVE,10,2021,23243,20454895.56,880.05
AAVE,11,2021,20521,13956242.73,680.1
AAVE,12,2021,14111,9001406.05,637.9
AAVE,1,2022,10788,7027490.85,651.42
AAVE,2,2022,5828,3025437.63,519.12
AAVE,3,2022,10743,7271146.68,676.83
AAVE,4,2022,9442,7126368.92,754.75
AAVE,5,2022,9636,35073104.59,3639.8
AAVE,6,2022,9318,5628916.79,604.09
AAVE,7,2022,10091,5621278.94,557.06
AAVE,8,2022,7852,3920630.8,499.32
AAVE,9,2022,5129,2930971.56,571.45
AAVE,10,2022,4653,1962271.27,421.72
AAVE,11,2022,12685,2640025.39,208.12
AAVE,12,2022,28229,1514105.72,53.64
AAVE,1,2023,50329,4705243.2,93.49
AAVE,2,2023,33996,4716632.8,138.74
AAVE,3,2023,22591,3122750.22,138.23
AAVE,4,2023,20279,2247310.0,110.82
AAVE,5,2023,14249,1324898.94,92.98
AAVE,6,2023,20202,3436567.48,170.11
AAVE,7,2023,27737,5062978.92,182.54
AAVE,8,2023,20278,3891275.45,191.9
AAVE,9,2023,32940,3616155.39,109.78
AAVE,10,2023,104105,13080126.43,125.64
AAVE,11,2023,109538,20714725.78,189.11
AAVE,12,2023,48966,10883209.1,222.26
AAVE,1,2024,15160,8072867.55,532.51
AAVE,2,2024,57179,25729576.63,449.98
AAVE,3,2024,112733,53579101.74,475.27
AAVE,4,2024,65550,27686061.53,422.37
AAVE,5,2024,49196,21455935.14,436.13
AAVE,6,2024,49152,24149328.42,491.32
AAVE,7,2024,89317,41086497.88,460.01
AAVE,8,2024,144288,78937132.53,547.08
AAVE,9,2024,151195,82400200.33,544.99
AAVE,10,2024,108545,66790200.8,615.32
AAVE,11,2024,283020,241098078.65,851.88
AAVE,12,2024,503434,508578345.38,1010.22
AAVE,1,2025,299787,329048533.62,1097.61
AAVE,2,2025,154325,154961631.76,1004.13
AAVE,3,2025,199352,197018995.96,988.3
AAVE,4,2025,120123,76058046.06,633.17
AAVE,5,2025,185307,198706200.08,1072.31
AAVE,6,2025,133616,142118307.57,1063.63
AAVE,7,2025,153301,169933685.73,1108.5
AAVE,8,2025,126489,139227857.04,1100.71
AAVE,9,2025,97033,94960339.77,978.64
AAVE,10,2025,100628,98911031.48,982.94
AAVE,11,2025,88978,69104894.32,776.65
AAVE,12,2025,60270,24891735.57,413.0
AAVE,1,2026,74962,39902925.77,532.31
AAVE,2,2026,67474,29598932.0,438.67
AAVE,3,2026,66743,29810821.05,446.65
AAVE,4,2026,67010,42985421.83,641.48
AAVE,5,2026,56413,24825813.86,440.07
AAVE,6,2026,67531,40077696.78,593.47
ADA,8,2019,1089,268153.02,246.24
ADA,9,2019,1005,352891.51,351.14
ADA,10,2019,1231,449362.85,365.04
ADA,11,2019,1583,544227.49,343.8
ADA,12,2019,685,153358.65,223.88
ADA,1,2020,2448,670268.85,273.8
ADA,2,2020,2103,843999.55,401.33
ADA,3,2020,1375,666906.46,485.02
ADA,4,2020,1960,1190848.14,607.58
ADA,5,2020,4501,3383610.2,751.75
ADA,6,2020,6100,6373308.8,1044.8
ADA,7,2020,10762,9880544.62,918.1
ADA,8,2020,8288,7015136.19,846.42
ADA,9,2020,3747,3108455.16,829.59
ADA,10,2020,3067,1955869.49,637.71
ADA,11,2020,6904,6005406.74,869.84
ADA,12,2020,6866,5074100.62,739.02
ADA,1,2021,30935,28837820.87,932.21
ADA,2,2021,107400,159879093.57,1488.63
ADA,3,2021,80950,112510591.61,1389.88
ADA,4,2021,107704,94514753.79,877.54
ADA,5,2021,231785,256087532.09,1104.85
ADA,6,2021,80383,77343500.54,962.19
ADA,7,2021,40743,34853018.25,855.44
ADA,8,2021,285751,241112445.9,843.79
ADA,9,2021,230640,182639770.3,791.88
ADA,10,2021,273012,211031510.79,772.98
ADA,11,2021,254719,203739251.8,799.86
ADA,12,2021,135481,81440273.53,601.12
ADA,1,2022,115013,73843205.32,642.04
ADA,2,2022,71475,60529968.6,846.87
ADA,3,2022,74293,32238440.5,433.94
ADA,4,2022,57326,19543403.01,340.92
ADA,5,2022,79823,44889210.07,562.36
ADA,6,2022,74792,34818328.84,465.54
ADA,7,2022,52659,20859299.61,396.12
ADA,8,2022,51880,14646770.55,282.32
ADA,9,2022,58404,13212047.33,226.22
ADA,10,2022,47156,13259336.6,281.18
ADA,11,2022,59103,22049303.15,373.07
ADA,12,2022,29922,11953908.84,399.5
ADA,1,2023,54358,14159664.05,260.49
ADA,2,2023,52602,19418334.08,369.16
ADA,3,2023,65724,18080991.7,275.1
ADA,4,2023,38543,14485984.77,375.84
ADA,5,2023,41510,10254778.61,247.04
ADA,6,2023,50711,15740427.06,310.39
ADA,7,2023,38309,10723409.9,279.92
ADA,8,2023,30737,6901191.66,224.52
ADA,9,2023,19472,5234721.97,268.83
ADA,10,2023,26392,8933946.35,338.51
ADA,11,2023,77792,19896999.78,255.77
ADA,12,2023,148315,51811941.71,349.34
ADA,1,2024,110770,28946392.43,261.32
ADA,2,2024,105254,37210893.42,353.53
ADA,3,2024,143034,67188043.61,469.73
ADA,4,2024,100583,35943126.7,357.35
ADA,5,2024,81801,25502949.57,311.77
ADA,6,2024,71504,25467024.77,356.16
ADA,7,2024,84335,39805013.63,471.99
ADA,8,2024,81748,94115649.45,1151.29
ADA,9,2024,69179,20759872.23,300.09
ADA,10,2024,76401,24039445.92,314.65
ADA,11,2024,301269,226975013.54,753.4
ADA,12,2024,274406,169982067.5,619.45
ADA,1,2025,192374,102650491.77,533.6
ADA,2,2025,101479,63764685.75,628.35
ADA,3,2025,203927,103426860.12,507.18
ADA,4,2025,190766,60422208.91,316.73
ADA,5,2025,142946,63002067.56,440.74
ADA,6,2025,75652,36560474.74,483.27
ADA,7,2025,131306,89977678.25,685.25
ADA,8,2025,132841,119415071.71,898.93
ADA,9,2025,99604,55556694.18,557.78
ADA,10,2025,97465,68770361.27,705.59
ADA,11,2025,83878,44421294.14,529.59
ADA,12,2025,64422,50966698.24,791.14
ADA,1,2026,80181,51230744.43,638.94
ADA,2,2026,59717,22982760.99,384.86
ADA,3,2026,55409,19193785.58,346.4
ADA,4,2026,53439,13425499.69,251.23
ADA,5,2026,59183,13649268.45,230.63
ADA,6,2026,72805,20081796.23,275.83
BCH,8,2019,57610,27731957.14,481.37
BCH,9,2019,45577,17916807.19,393.11
BCH,10,2019,43785,21539850.99,491.95
BCH,11,2019,40279,19261112.62,478.19
BCH,12,2019,21021,7395494.3,351.81
BCH,1,2020,81230,56837869.83,699.72
BCH,2,2020,75931,64964706.69,855.58
BCH,3,2020,63706,55936739.6,878.05
BCH,4,2020,48649,43473179.84,893.61
BCH,5,2020,42236,37548951.31,889.03
BCH,6,2020,19054,12904153.34,677.24
BCH,7,2020,29284,32856428.65,1121.99
BCH,8,2020,44894,37626616.47,838.12
BCH,9,2020,27986,15988606.84,571.31
BCH,10,2020,23931,15965016.47,667.13
BCH,11,2020,60979,55994613.93,918.26
BCH,12,2020,67877,55976510.9,824.68
BCH,1,2021,157763,145803503.15,924.19
BCH,2,2021,177554,201622291.07,1135.55
BCH,3,2021,106123,100354632.61,945.64
BCH,4,2021,229227,286483685.91,1249.78
BCH,5,2021,235273,359317427.12,1527.24
BCH,6,2021,46635,37538809.76,804.95
BCH,7,2021,34212,24465903.14,715.13
BCH,8,2021,58810,42183286.55,717.28
BCH,9,2021,48134,33342211.52,692.7
BCH,10,2021,56549,37984720.93,671.71
BCH,11,2021,46421,32202890.53,693.71
BCH,12,2021,23337,13286944.31,569.35
BCH,1,2022,16741,9081970.38,542.5
BCH,2,2022,15347,7525020.6,490.33
BCH,3,2022,18531,8626637.53,465.52
BCH,4,2022,15136,7934351.11,524.2
BCH,5,2022,19593,89489422.12,4567.42
BCH,6,2022,17713,5281372.46,298.16
BCH,7,2022,18060,6558225.31,363.14
BCH,8,2022,16363,6565608.18,401.25
BCH,9,2022,11546,4715958.93,408.45
BCH,10,2022,7628,2896027.9,379.66
BCH,11,2022,17113,5159405.35,301.49
BCH,12,2022,28206,1570826.04,55.69
BCH,1,2023,51271,5202300.14,101.47
BCH,2,2023,43197,3554750.19,82.29
BCH,3,2023,40226,5191101.22,129.05
BCH,4,2023,31017,2562618.46,82.62
BCH,5,2023,30268,2986699.34,98.68
BCH,6,2023,73562,20005168.1,271.95
BCH,7,2023,70300,17704973.91,251.85
BCH,8,2023,45713,7222671.28,158.0
BCH,9,2023,61123,7123705.3,116.55
BCH,10,2023,178115,15884202.18,89.18
BCH,11,2023,138504,12654153.82,91.36
BCH,12,2023,75552,11869974.36,157.11
BCH,1,2024,23616,9253066.94,391.81
BCH,2,2024,94672,19574389.48,206.76
BCH,3,2024,267209,131754635.08,493.08
BCH,4,2024,204229,128716608.14,630.26
BCH,5,2024,112212,42851973.7,381.88
BCH,6,2024,88311,28555917.15,323.36
BCH,7,2024,124040,42380828.48,341.67
BCH,8,2024,104364,31968498.19,306.32
BCH,9,2024,85017,24429926.3,287.35
BCH,10,2024,116684,38230454.57,327.64
BCH,11,2024,280862,171012238.97,608.88
BCH,12,2024,283202,171399309.42,605.22
BCH,1,2025,151669,68955461.62,454.64
BCH,2,2025,81946,34978745.36,426.85
BCH,3,2025,148890,84663505.08,568.63
BCH,4,2025,105862,59806430.33,564.95
BCH,5,2025,117294,73715492.83,628.47
BCH,6,2025,95641,42921703.19,448.78
BCH,7,2025,110957,59549484.38,536.69
BCH,8,2025,83365,43543258.36,522.32
BCH,9,2025,69407,39760705.75,572.86
BCH,10,2025,60769,42468759.62,698.86
BCH,11,2025,63895,41939284.16,656.38
BCH,12,2025,62410,21705826.48,347.79
BCH,1,2026,79663,31751513.75,398.57
BCH,2,2026,65982,27466785.27,416.28
BCH,3,2026,59854,15827187.75,264.43
BCH,4,2026,37878,9619493.48,253.96
BCH,5,2026,46681,17606587.49,377.17
BCH,6,2026,53329,31318727.86,587.27
BNB,8,2019,1,100.21,100.21
BNB,9,2019,18,8131.09,451.73
BNB,10,2019,10,5161.74,516.17
BNB,11,2019,26,64010.74,2461.95
BNB,12,2019,188,1648.06,8.77
BNB,1,2020,1976,326976.84,165.47
BNB,2,2020,3990,1497228.01,375.25
BNB,3,2020,1139,622838.63,546.83
BNB,4,2020,1210,871098.17,719.92
BNB,5,2020,1467,829162.11,565.21
BNB,6,2020,699,323603.14,462.95
BNB,7,2020,1513,686854.16,453.97
BNB,8,2020,2496,1433026.82,574.13
BNB,9,2020,2713,2263305.4,834.24
BNB,10,2020,4755,1312853.35,276.1
BNB,11,2020,3096,1118140.84,361.16
BNB,12,2020,2227,1087823.93,488.47
BNB,1,2021,5694,2660675.61,467.28
BNB,2,2021,54577,83884422.21,1536.99
BNB,3,2021,26039,44794693.68,1720.29
BNB,4,2021,49410,79804877.3,1615.16
BNB,5,2021,31642,42747814.4,1350.98
BNB,6,2021,16758,16668340.82,994.65
BNB,7,2021,18853,10345216.23,548.73
BNB,8,2021,20126,16992841.21,844.32
BNB,9,2021,18878,156810999.68,8306.55
BNB,10,2021,31340,20266777.73,646.67
BNB,11,2021,37800,26807162.61,709.18
BNB,12,2021,26497,18463581.36,696.82
BNB,1,2022,20318,14297808.43,703.7
BNB,2,2022,22637,10276278.84,453.96
BNB,3,2022,23853,8709107.45,365.12
BNB,4,2022,21739,9894342.14,455.14
BNB,5,2022,28046,9070017.91,323.4
BNB,6,2022,36952,13078930.32,353.94
BNB,7,2022,34915,10308498.44,295.25
BNB,8,2022,34887,7831127.78,224.47
BNB,9,2022,43911,6885505.13,156.81
BNB,10,2022,66084,6600482.88,99.88
BNB,11,2022,16705,11773463.79,704.79
BNB,12,2022,11193,6223374.91,556.01
BNB,1,2023,11736,6934518.65,590.88
BNB,2,2023,16503,6470846.69,392.1
BNB,3,2023,14437,5363658.77,371.52
BNB,4,2023,15302,4417856.76,288.71
BNB,5,2023,11118,5529152.25,497.32
BNB,6,2023,8549,4372213.37,511.43
BNB,7,2023,10012,3525098.18,352.09
BNB,8,2023,10085,19791772.9,1962.5
BNB,9,2023,10866,4859465.28,447.22
BNB,10,2023,10539,5621049.68,533.36
BNB,11,2023,12564,6905830.55,549.65
BNB,12,2023,15156,7476585.44,493.31
BNB,1,2024,12016,9292410.13,773.34
BNB,2,2024,17552,7346089.59,418.53
BNB,3,2024,24082,16517215.05,685.87
BNB,4,2024,14348,9761599.26,680.35
BNB,5,2024,11442,5837243.74,510.16
BNB,6,2024,12810,8686934.04,678.14
BNB,7,2024,18953,6587850.36,347.59
BNB,8,2024,23810,5868138.48,246.46
BNB,9,2024,18118,4790548.65,264.41
BNB,10,2024,22312,5977036.96,267.88
BNB,11,2024,37251,8918930.76,239.43
BNB,12,2024,40290,15289404.28,379.48
BNB,1,2025,27075,8139877.38,300.64
BNB,2,2025,26922,32654498.21,1212.93
BNB,3,2025,24457,7822302.54,319.84
BNB,4,2025,19298,5525586.96,286.33
BNB,5,2025,14421,6216654.01,431.08
BNB,6,2025,15984,4906638.38,306.97
BNB,7,2025,20915,7466392.58,356.99
BNB,8,2025,18863,6432965.96,341.04
BNB,9,2025,21373,8010759.1,374.81
BNB,10,2025,35999,12810714.16,355.86
BNB,11,2025,31718,6098174.9,192.26
BNB,12,2025,14012,4157603.14,296.72
BNB,1,2026,15389,3960822.72,257.38
BNB,2,2026,16808,3823852.41,227.5
BNB,3,2026,15010,2665562.99,177.59
BNB,4,2026,13968,2708726.29,193.92
BNB,5,2026,14064,2551769.59,181.44
BNB,6,2026,19762,3624179.7,183.39
BRLT,8,2020,1,3000000.0,3000000.0
BRZ,8,2019,58,3835538.43,66129.97
BRZ,9,2019,50,1854402.22,37088.04
BRZ,10,2019,181,41550173.52,229558.97
BRZ,11,2019,149,52138654.96,349923.86
BRZ,12,2019,230,120533411.56,524058.31
BRZ,1,2020,258,112661452.48,436672.3
BRZ,2,2020,156,54899904.94,351922.47
BRZ,3,2020,148,34941946.44,236094.23
BRZ,4,2020,51,2704506.98,53029.55
BRZ,5,2020,1387,11251028.3,8111.77
BRZ,6,2020,1382,34926638.13,25272.53
BRZ,7,2020,1277,75136076.69,58837.96
BRZ,8,2020,10194,115166718.02,11297.5
BRZ,9,2020,8393,157407914.71,18754.67
BRZ,10,2020,7772,327521563.09,42141.22
BRZ,11,2020,7145,248875819.7,34832.17
BRZ,12,2020,10247,347504280.35,33912.78
BRZ,1,2021,12535,220230600.79,17569.25
BRZ,2,2021,12974,392635430.79,30263.25
BRZ,3,2021,17124,416595097.94,24328.14
BRZ,4,2021,26931,946370520.91,35140.56
BRZ,5,2021,59077,1098969646.73,18602.33
BRZ,6,2021,37138,892552284.77,24033.4
BRZ,7,2021,34953,832567076.85,23819.62
BRZ,8,2021,47754,570361375.79,11943.74
BRZ,9,2021,51587,807513782.6,15653.44
BRZ,10,2021,55071,1068300354.03,19398.6
BRZ,11,2021,71839,1000956035.99,13933.32
BRZ,12,2021,87506,1059696870.3,12109.99
BRZ,1,2022,66156,854041808.19,12909.51
BRZ,2,2022,49379,566477936.11,11472.04
BRZ,3,2022,55687,1241334242.25,22291.28
BRZ,4,2022,37179,725491614.85,19513.48
BRZ,5,2022,33487,521110079.71,15561.56
BRZ,6,2022,54595,653950938.18,11978.22
BRZ,7,2022,93786,1119591325.62,11937.72
BRZ,8,2022,415596,557104693.09,1340.5
BRZ,9,2022,549075,624411517.7,1137.21
BRZ,10,2022,935747,655889030.37,700.93
BRZ,11,2022,959712,447706554.66,466.5
BRZ,12,2022,1753261,346236623.2,197.48
BRZ,1,2023,2178776,254547904.21,116.83
BRZ,2,2023,1212020,179582600.1,148.17
BRZ,3,2023,1330516,274490425.32,206.3
BRZ,4,2023,2232983,420746786.69,188.42
BRZ,5,2023,1899677,451042872.89,237.43
BRZ,6,2023,1911614,448028445.34,234.37
BRZ,7,2023,2482482,464780698.9,187.22
BRZ,8,2023,2954232,552297070.27,186.95
BRZ,9,2023,2378920,490004897.52,205.98
BRZ,10,2023,1707300,535865958.51,313.87
BRZ,11,2023,1173363,629219578.41,536.25
BRZ,12,2023,835641,572913904.82,685.6
BRZ,1,2024,892651,659884617.61,739.24
BRZ,2,2024,1219198,849783873.61,697.0
BRZ,3,2024,3838706,1283033555.51,334.24
BRZ,4,2024,3841359,1164573754.74,303.17
BRZ,5,2024,4072879,719812516.0,176.73
BRZ,6,2024,4332388,674492271.27,155.69
BRZ,7,2024,4029768,655550274.37,162.68
BRZ,8,2024,4999130,749133406.7,149.85
BRZ,9,2024,4258835,710435513.8,166.81
BRZ,10,2024,8062339,927794773.56,115.08
BRZ,11,2024,15585053,1262838032.8,81.03
BRZ,12,2024,5437529,1062953844.89,195.48
BRZ,1,2025,1372286,718541662.21,523.61
BRZ,2,2025,277084,419324936.69,1513.35
BRZ,3,2025,268971,275968300.46,1026.02
BRZ,4,2025,176890,324558234.63,1834.8
BRZ,5,2025,178441,225178375.07,1261.92
BRZ,6,2025,140522,120926742.59,860.55
BRZ,7,2025,213195,175754091.69,824.38
BRZ,8,2025,229442,79434009.23,346.21
BRZ,9,2025,295043,85609984.13,290.16
BRZ,10,2025,275054,77230623.71,280.78
BRZ,11,2025,266075,78651979.34,295.6
BRZ,12,2025,303881,170589098.72,561.37
BRZ,1,2026,299494,164880912.67,550.53
BRZ,2,2026,285395,468832511.36,1642.75
BRZ,3,2026,227641,367676419.22,1615.16
BRZ,4,2026,672422,433284537.51,644.36
BRZ,5,2026,707636,306382748.86,432.97
BRZ,6,2026,541579,399406965.18,737.49
BRZX,11,2019,185,12625.78,68.25
BRZX,12,2019,399,32215.9,80.74
BRZX,1,2020,388,73346.63,189.04
BRZX,2,2020,435,32089.96,73.77
BRZX,3,2020,696,23220.48,33.36
BRZX,4,2020,758,33321.71,43.96
BRZX,5,2020,1132,66185.1,58.47
BRZX,6,2020,5622,500803.18,89.08
BRZX,7,2020,4328,549113.69,126.87
BRZX,8,2020,4717,944550.69,200.24
BRZX,9,2020,1309,138299.53,105.65
BRZX,10,2020,2745,860302.37,313.41
BRZX,11,2020,2035,581065.61,285.54
BRZX,12,2020,1731,481774.4,278.32
BRZX,2,2021,1945,445940.34,229.28
BRZX,3,2021,1310,221757.57,169.28
BRZX,4,2021,1649,356047.64,215.92
BRZX,5,2021,1983,343550.45,173.25
BSV,8,2019,72,60528.53,840.67
BSV,9,2019,70,33557.93,479.4
BSV,10,2019,1,39.26,39.26
BSV,11,2019,2,260.19,130.1
BSV,12,2019,1,26.14,26.14
BSV,1,2020,4,1512.31,378.08
BSV,2,2020,3,2963.66,987.89
BSV,3,2020,4091,3243390.03,792.81
BSV,4,2020,3205,2610704.39,814.57
BSV,5,2020,3226,3061045.66,948.87
BSV,6,2020,1397,1021219.82,731.01
BSV,7,2020,2112,1560785.1,739.01
BSV,8,2020,2470,1781550.69,721.28
BSV,9,2020,1493,1261194.6,844.74
BSV,10,2020,779,435097.52,558.53
BSV,11,2020,1521,995115.29,654.25
BSV,12,2020,1380,1109592.86,804.05
BSV,1,2021,7595,6095455.7,802.56
BSV,2,2021,9724,7563558.41,777.82
BSV,3,2021,6618,4993861.06,754.59
BSV,4,2021,13634,9989284.4,732.67
BSV,5,2021,12061,10761572.29,892.26
BSV,6,2021,2207,1617697.32,732.98
BSV,7,2021,1416,996165.49,703.51
BSV,8,2021,2020,898094.09,444.6
BSV,9,2021,1597,828531.21,518.8
BSV,10,2021,1441,830796.06,576.54
BSV,11,2021,882,583894.54,662.01
BSV,12,2021,1065,833864.66,782.97
BSV,1,2022,306,218810.21,715.07
BSV,2,2022,180,87632.79,486.85
BSV,3,2022,178,98581.39,553.83
BSV,4,2022,184,85519.77,464.78
BSV,5,2022,250,45839.12,183.36
BSV,6,2022,488,128773.7,263.88
BSV,7,2022,144,47375.07,328.99
BSV,8,2022,137,47728.03,348.38
BSV,9,2022,82,20195.84,246.29
BSV,10,2022,66,17326.06,262.52
BSV,11,2022,178,48473.1,272.32
BSV,12,2022,95,34044.57,358.36
BSV,1,2023,492,91733.96,186.45
BSV,2,2023,737,144337.2,195.84
BSV,3,2023,286,73367.71,256.53
BSV,4,2023,75,14071.69,187.62
BSV,5,2023,717,98416.91,137.26
BSV,6,2023,881,41492.43,47.1
BSV,7,2023,450,38265.53,85.03
BSV,8,2023,155,8763.26,56.54
BSV,9,2023,70,4435.97,63.37
BSV,10,2023,457,49786.16,108.94
BSV,11,2023,241,40077.16,166.3
BSV,12,2023,750,162591.74,216.79
BSV,1,2024,379,540824.25,1426.98
BSV,2,2024,73,165705.32,2269.94
BSV,3,2024,327,72920.67,223.0
BSV,4,2024,177,164637.38,930.15
BSV,5,2024,121,12200.09,100.83
BSV,6,2024,175,25536.61,145.92
BSV,7,2024,270,55418.96,205.26
BSV,8,2024,247,73684.37,298.32
BSV,9,2024,107,16036.65,149.88
BSV,10,2024,144,21688.61,150.62
BSV,11,2024,175,47297.69,270.27
BSV,12,2024,243,161417.75,664.27
BSV,1,2025,90,18740.34,208.23
BSV,2,2025,64,5635.06,88.05
BSV,3,2025,102,19998.76,196.07
BSV,4,2025,150,33141.65,220.94
BSV,5,2025,56,11158.65,199.26
BSV,6,2025,115,18047.38,156.93
BSV,7,2025,215,34992.94,162.76
BSV,8,2025,121,19091.59,157.78
BSV,9,2025,83,9885.29,119.1
BSV,10,2025,265,28970.17,109.32
BSV,11,2025,150,22025.17,146.83
BSV,12,2025,103,12610.4,122.43
BSV,1,2026,237,38816.16,163.78
BSV,2,2026,136,18705.66,137.54
BSV,3,2026,50,12144.52,242.89
BSV,4,2026,127,13472.74,106.08
BSV,5,2026,46,4919.48,106.95
BSV,6,2026,127,23038.37,181.4
BTC,8,2019,1042292,3798621044.97,3644.49
BTC,9,2019,680741,4085187085.31,6001.09
BTC,10,2019,637264,5486079798.66,8608.8
BTC,11,2019,455909,4238625347.73,9297.09
BTC,12,2019,351874,4779770675.53,13583.76
BTC,1,2020,552970,4677529818.68,8458.92
BTC,2,2020,477527,2818004088.45,5901.25
BTC,3,2020,712118,3360166290.96,4718.55
BTC,4,2020,684786,1904940945.16,2781.8
BTC,5,2020,962450,2957648145.24,3073.04
BTC,6,2020,536581,2687572122.72,5008.7
BTC,7,2020,591224,3454595912.88,5843.13
BTC,8,2020,637279,3434285767.51,5388.98
BTC,9,2020,518361,3097097085.23,5974.79
BTC,10,2020,509960,2372680702.27,4652.68
BTC,11,2020,820407,3358594780.34,4093.82
BTC,12,2020,1031276,3813763174.18,3698.1
BTC,1,2021,2553676,8228747756.42,3222.31
BTC,2,2021,2082708,7745729718.29,3719.07
BTC,3,2021,1779009,7359879320.99,4137.07
BTC,4,2021,1895620,7632550370.24,4026.41
BTC,5,2021,1955707,7760015435.66,3967.88
BTC,6,2021,1303467,4175172073.27,3203.13
BTC,7,2021,1066253,2817060072.29,2642.02
BTC,8,2021,1346151,5590902122.98,4153.25
BTC,9,2021,1280129,3430476977.7,2679.79
BTC,10,2021,1817097,5176343980.19,2848.69
BTC,11,2021,1419831,4669862272.9,3289.03
BTC,12,2021,2834096,3298050847.04,1163.7
BTC,1,2022,2009468,2295961340.15,1142.57
BTC,2,2022,1802177,1990211164.42,1104.34
BTC,3,2022,1835643,1914763436.32,1043.1
BTC,4,2022,1678307,1883084327.07,1122.01
BTC,5,2022,1855087,2592462457.0,1397.49
BTC,6,2022,2308869,2440157900.79,1056.86
BTC,7,2022,3395613,1843716055.45,542.97
BTC,8,2022,2586839,1511095493.05,584.15
BTC,9,2022,2418493,1455390999.98,601.78
BTC,10,2022,1813293,1097281092.3,605.13
BTC,11,2022,1892618,1444287214.54,763.12
BTC,12,2022,1025755,986778441.34,962.0
BTC,1,2023,1978702,1062416696.12,536.93
BTC,2,2023,1628341,1085401592.75,666.57
BTC,3,2023,2247497,1628229958.05,724.46
BTC,4,2023,1672027,1245736885.91,745.05
BTC,5,2023,1454840,998580329.51,686.38
BTC,6,2023,1438838,1113628838.96,773.98
BTC,7,2023,1242621,794898297.13,639.69
BTC,8,2023,1481615,1073174687.75,724.33
BTC,9,2023,1146639,733352895.93,639.57
BTC,10,2023,1675645,1206446218.31,719.99
BTC,11,2023,1567254,1192855129.62,761.11
BTC,12,2023,1859012,1508364276.23,811.38
BTC,1,2024,2273787,1936429250.27,851.63
BTC,2,2024,2592650,3252432861.71,1254.48
BTC,3,2024,4364060,7423800083.17,1701.12
BTC,4,2024,3027925,6230667034.19,2057.73
BTC,5,2024,2182590,3420632057.86,1567.24
BTC,6,2024,2172471,3388924459.07,1559.94
BTC,7,2024,2631016,4297734364.47,1633.49
BTC,8,2024,2389622,5274399079.71,2207.21
BTC,9,2024,2023339,3118286992.94,1541.16
BTC,10,2024,2367537,3865265568.28,1632.61
BTC,11,2024,5692329,7355947276.47,1292.26
BTC,12,2024,6926089,7872842805.03,1136.69
BTC,1,2025,5032063,5820696457.79,1156.72
BTC,2,2025,2918041,4101108705.99,1405.43
BTC,3,2025,3314820,3914617895.41,1180.94
BTC,4,2025,2368101,3079897503.78,1300.58
BTC,5,2025,2817458,3743944003.66,1328.84
BTC,6,2025,2229538,3716051732.08,1666.74
BTC,7,2025,2695750,4527780535.52,1679.6
BTC,8,2025,2752609,3924371549.11,1425.69
BTC,9,2025,2263172,2761195854.13,1220.06
BTC,10,2025,2962728,4929596990.59,1663.87
BTC,11,2025,3000956,4921829209.96,1640.09
BTC,12,2025,2102715,2731966867.23,1299.26
BTC,1,2026,2385831,2709913655.07,1135.84
BTC,2,2026,2386632,3113575334.2,1304.59
BTC,3,2026,2191151,2149983517.36,981.21
BTC,4,2026,1837592,1496636866.59,814.46
BTC,5,2026,1773085,1362370579.72,768.36
BTC,6,2026,2014068,2386411374.05,1184.87
BTG,8,2019,8202,19355.58,2.36
BTG,9,2019,5791,9786.23,1.69
BTG,10,2019,3,5.65,1.88
BTG,11,2019,6,11.01,1.84
BTG,5,2020,2,802.89,401.44
BTG,5,2021,1,10.71,10.71
BTG,2,2022,26,1694.97,65.19
BTG,3,2022,27,1625.49,60.2
BTG,4,2022,9,332.72,36.97
BTG,5,2022,13,558.59,42.97
BTG,6,2022,5,177.83,35.57
BTG,7,2022,4,176.15,44.04
BTG,8,2022,3,195.48,65.16
BTG,4,2023,2261,46273915.67,20466.13
BTG,5,2023,1671,7643210.5,4574.03
BTG,6,2023,3704,45247251.29,12215.78
BTG,7,2023,1233,10392877.25,8428.94
BTG,8,2023,1019,14931706.76,14653.29
BTG,9,2023,570,5990234.22,10509.18
BTG,10,2023,605,3730826.84,6166.66
BTG,11,2023,1780,30851624.18,17332.37
BTG,12,2023,1778,88658836.59,49864.36
BTG,1,2024,1468,29711569.47,20239.49
BTG,2,2024,1626,59611868.2,36661.67
BTG,3,2024,2062,10485785.64,5085.25
BTG,4,2024,1559,18304493.45,11741.18
BTG,5,2024,1042,4631644.06,4444.96
BTG,6,2024,951,5513592.22,5797.68
BTG,7,2024,956,6710853.04,7019.72
BTG,8,2024,805,107303438.47,133296.2
BTG,9,2024,584,52358163.28,89654.39
BTG,10,2024,772,23533916.56,30484.35
BTG,11,2024,1652,24121977.24,14601.68
BTG,12,2024,896,10818213.56,12073.9
BTG,1,2025,2734,24664207.19,9021.29
BTG,2,2025,1890,9874908.23,5224.82
BTG,3,2025,1102,3793942.84,3442.78
BTG,4,2025,1000,5105698.21,5105.7
